u_id,p_id,f_id,f_type
100096,100096,235110,Work
100096,100096,235111,Work
100096,100096,235112,School
100096,100096,235113,Work
100096,100096,235114,School
100096,100096,235115,School
100096,100096,235116,Work
100096,100096,235117,School
100096,100096,235118,Relative
100096,100096,235119,Work
100096,100096,235120,Relative
100096,100096,235121,Relative
100096,100096,235122,Work
100096,100096,235123,Work
100096,100096,235124,School
100096,100096,235125,School
100096,100096,235126,Work
100096,100096,235127,School
100096,100096,235128,Relative
100096,100096,235129,Work
100096,100096,235130,Work
100096,100096,235131,Relative
100096,100096,235132,School
100096,100096,235133,Work
100096,100096,235134,Relative
100096,100096,235135,School
100096,100096,235136,Work
100096,100096,235137,Work
100096,100096,235138,School
100096,100096,235139,Work
100096,100096,235140,Relative
100096,100096,235141,Work
100096,100096,235142,School
100096,100096,235143,Relative
100096,100096,235144,Relative
100096,100096,235145,Relative
100096,100096,235146,School
100096,100096,235147,Work
100096,100096,235148,School
100096,100096,235149,Relative
100097,100097,235150,Work
100097,100097,235151,School
100097,100097,235152,School
100097,100097,235153,Work
100097,100097,235154,Work
100097,100097,235155,School
100097,100097,235156,School
100097,100097,235157,School
100097,100097,235158,School
100097,100097,235159,Relative
100097,100097,235160,School
100097,100097,235161,Work
100097,100097,235162,Work
100097,100097,235163,Relative
100097,100097,235164,Work
100097,100097,235165,Work
100097,100097,235166,School
100097,100097,235167,Relative
100097,100097,235168,Relative
100097,100097,235169,Work
100097,100097,235170,Relative
100097,100097,235171,Relative
100097,100097,235172,Work
100097,100097,235173,School
100097,100097,235174,Work
100097,100097,235175,Relative
100097,100097,235176,Relative
100097,100097,235177,Relative
100097,100097,235178,Relative
100097,100097,235179,School
100097,100097,235180,School
100097,100097,235181,School
100097,100097,235182,School
100097,100097,235183,Work
100097,100097,235184,Relative
100097,100097,235185,Relative
100097,100097,235186,Relative
100097,100097,235187,Work
100097,100097,235188,School
100097,100097,235189,Relative
100097,100097,235190,Relative
100097,100097,235191,Relative
100097,100097,235192,Relative
100097,100097,235193,Relative
100097,100097,235194,Work
100097,100097,235195,School
100097,100097,235196,Relative
100097,100097,235197,Work
100097,100097,235198,Work
100097,100097,235199,Work
100098,100098,235200,Relative
100098,100098,235201,Relative
100098,100098,235202,Work
100098,100098,235203,School
100098,100098,235204,School
100098,100098,235205,Relative
100098,100098,235206,Work
100098,100098,235207,Relative
100098,100098,235208,School
100098,100098,235209,Relative
100098,100098,235210,Work
100098,100098,235211,Work
100098,100098,235212,Relative
100098,100098,235213,School
100098,100098,235214,Work
100098,100098,235215,Work
100098,100098,235216,Work
100098,100098,235217,Work
100098,100098,235218,Work
100098,100098,235219,Work
100098,100098,235220,School
100098,100098,235221,Work
100098,100098,235222,School
100098,100098,235223,School
100098,100098,235224,School
100098,100098,235225,School
100098,100098,235226,Relative
100098,100098,235227,Work
100098,100098,235228,Work
100098,100098,235229,School
100098,100098,235230,Relative
100098,100098,235231,Work
100098,100098,235232,School
100098,100098,235233,Relative
100098,100098,235234,Work
100098,100098,235235,Work
100098,100098,235236,School
100098,100098,235237,Relative
100098,100098,235238,Relative
100098,100098,235239,Work
100098,100098,235240,School
100098,100098,235241,Work
100098,100098,235242,Relative
100098,100098,235243,Relative
100098,100098,235244,Relative
100098,100098,235245,Work
100098,100098,235246,Work
100098,100098,235247,School
100098,100098,235248,School
100098,100098,235249,Work
100099,100099,235250,School
100099,100099,235251,Work
100099,100099,235252,Work
100099,100099,235253,Work
100099,100099,235254,School
100099,100099,235255,School
100099,100099,235256,Relative
100099,100099,235257,Relative
100099,100099,235258,Work
100099,100099,235259,School
100099,100099,235260,School
100099,100099,235261,Relative
100099,100099,235262,Relative
100099,100099,235263,School
100099,100099,235264,Work
100099,100099,235265,Work
100099,100099,235266,Relative
100099,100099,235267,Relative
100099,100099,235268,School
100099,100099,235269,Relative
100099,100099,235270,Relative
100099,100099,235271,Work
100099,100099,235272,Work
100099,100099,235273,Relative
100099,100099,235274,Relative
100099,100099,235275,Work
100099,100099,235276,Relative
100099,100099,235277,School
100099,100099,235278,Work
100099,100099,235279,Relative
100099,100099,235280,Work
100099,100099,235281,Work
100099,100099,235282,School
100099,100099,235283,Work
100099,100099,235284,Relative
100099,100099,235285,Relative
100099,100099,235286,School
100099,100099,235287,Relative
100099,100099,235288,School
100099,100099,235289,School
100099,100099,235290,Relative
100099,100099,235291,Work
100099,100099,235292,School
100099,100099,235293,Relative
100099,100099,235294,Work
100099,100099,235295,Work
100099,100099,235296,Work
100099,100099,235297,School
100099,100099,235298,School
100099,100099,235299,Work
100100,100100,235300,Work
100100,100100,235301,School
100100,100100,235302,Work
100100,100100,235303,Relative
100100,100100,235304,Relative
100100,100100,235305,Relative
100100,100100,235306,Work
100100,100100,235307,School
100100,100100,235308,Relative
100100,100100,235309,Relative
100100,100100,235310,Relative
100100,100100,235311,Work
100100,100100,235312,Relative
100100,100100,235313,Relative
100100,100100,235314,Relative
100100,100100,235315,Work
100100,100100,235316,School
100100,100100,235317,School
100100,100100,235318,Relative
100100,100100,235319,Relative
100100,100100,235320,School
100100,100100,235321,Work
100100,100100,235322,Relative
100100,100100,235323,School
100100,100100,235324,Relative
100100,100100,235325,Relative
100100,100100,235326,Work
100100,100100,235327,School
100100,100100,235328,School
100100,100100,235329,Work
100100,100100,235330,School
100100,100100,235331,Work
100100,100100,235332,School
100100,100100,235333,Relative
100100,100100,235334,Relative
100100,100100,235335,School
100100,100100,235336,Relative
100100,100100,235337,Work
100100,100100,235338,Relative
100100,100100,235339,Work
100100,100100,235340,Relative
100100,100100,235341,Work
100100,100100,235342,Work
100100,100100,235343,Relative
100100,100100,235344,Work
100100,100100,235345,Relative
100100,100100,235346,Work
100100,100100,235347,School
100100,100100,235348,Relative
100100,100100,235349,Work
100000,100000,235350,Work
100000,100000,235351,School
100000,100000,235352,Work
100000,100000,235353,Relative
100000,100000,235354,Relative
100000,100000,235355,School
100000,100000,235356,Relative
100000,100000,235357,Work
100000,100000,235358,School
100000,100000,235359,Work
100000,100000,235360,Work
100000,100000,235361,Work
100000,100000,235362,Work
100000,100000,235363,Work
100000,100000,235364,Work
100000,100000,235365,School
100000,100000,235366,Work
100000,100000,235367,Relative
100000,100000,235368,School
100000,100000,235369,School
100000,100000,235370,Relative
100000,100000,235371,School
100000,100000,235372,Work
100000,100000,235373,Work
100000,100000,235374,Relative
100000,100000,235375,Relative
100000,100000,235376,Work
100000,100000,235377,Work
100000,100000,235378,Relative
100000,100000,235379,Work
100000,100000,235380,School
100000,100000,235381,School
100000,100000,235382,Relative
100000,100000,235383,School
100000,100000,235384,Work
100000,100000,235385,Relative
100000,100000,235386,Relative
100000,100000,235387,School
100000,100000,235388,Work
100000,100000,235389,Work
100000,100000,235390,Work
100000,100000,235391,Relative
100000,100000,235392,Relative
100000,100000,235393,Work
100000,100000,235394,Relative
100000,100000,235395,Work
100000,100000,235396,Relative
100000,100000,235397,School
100000,100000,235398,Work
100000,100000,235399,Work
100001,100001,235400,Work
100001,100001,235401,Relative
100001,100001,235402,School
100001,100001,235403,Relative
100001,100001,235404,Work
100001,100001,235405,Work
100001,100001,235406,Relative
100001,100001,235407,School
100001,100001,235408,Relative
100001,100001,235409,Work
100001,100001,235410,School
100001,100001,235411,Work
100001,100001,235412,School
100001,100001,235413,Relative
100001,100001,235414,Work
100001,100001,235415,Work
100001,100001,235416,School
100001,100001,235417,Work
100001,100001,235418,Work
100001,100001,235419,Relative
100001,100001,235420,School
100001,100001,235421,Relative
100001,100001,235422,Work
100001,100001,235423,Work
100001,100001,235424,School
100001,100001,235425,Work
100001,100001,235426,Relative
100001,100001,235427,School
100001,100001,235428,School
100001,100001,235429,Relative
100001,100001,235430,School
100001,100001,235431,Work
100001,100001,235432,Relative
100001,100001,235433,Work
100001,100001,235434,School
100001,100001,235435,Relative
100001,100001,235436,Relative
100001,100001,235437,Relative
100001,100001,235438,Relative
100001,100001,235439,Work
100001,100001,235440,Relative
100001,100001,235441,School
100001,100001,235442,Work
100001,100001,235443,Work
100001,100001,235444,Relative
100001,100001,235445,School
100001,100001,235446,School
100001,100001,235447,School
100001,100001,235448,Work
100001,100001,235449,Work
100002,100002,235450,Relative
100002,100002,235451,Work
100002,100002,235452,Relative
100002,100002,235453,Relative
100002,100002,235454,School
100002,100002,235455,Relative
100002,100002,235456,Relative
100002,100002,235457,School
100002,100002,235458,Work
100002,100002,235459,Relative
100002,100002,235460,Work
100002,100002,235461,Relative
100002,100002,235462,School
100002,100002,235463,Relative
100002,100002,235464,Work
100002,100002,235465,Relative
100002,100002,235466,Relative
100002,100002,235467,School
100002,100002,235468,Work
100002,100002,235469,School
100002,100002,235470,Work
100002,100002,235471,School
100002,100002,235472,Relative
100002,100002,235473,Relative
100002,100002,235474,School
100002,100002,235475,Work
100002,100002,235476,School
100002,100002,235477,Work
100002,100002,235478,School
100002,100002,235479,Work
100002,100002,235480,School
100002,100002,235481,Relative
100002,100002,235482,Work
100002,100002,235483,Relative
100002,100002,235484,Relative
100002,100002,235485,School
100002,100002,235486,Relative
100002,100002,235487,Relative
100002,100002,235488,Work
100002,100002,235489,Relative
100002,100002,235490,School
100002,100002,235491,Work
100002,100002,235492,School
100002,100002,235493,Work
100002,100002,235494,School
100002,100002,235495,Relative
100002,100002,235496,School
100002,100002,235497,School
100002,100002,235498,School
100002,100002,235499,Work
100003,100003,235500,School
100003,100003,235501,Work
100003,100003,235502,Relative
100003,100003,235503,Relative
100003,100003,235504,Work
100003,100003,235505,Relative
100003,100003,235506,School
100003,100003,235507,School
100003,100003,235508,Work
100003,100003,235509,School
100003,100003,235510,School
100003,100003,235511,Relative
100003,100003,235512,Relative
100003,100003,235513,Relative
100003,100003,235514,School
100003,100003,235515,Relative
100003,100003,235516,Relative
100003,100003,235517,School
100003,100003,235518,Relative
100003,100003,235519,School
100003,100003,235520,Work
100003,100003,235521,Work
100003,100003,235522,Work
100003,100003,235523,School
100003,100003,235524,School
100003,100003,235525,Relative
100003,100003,235526,School
100003,100003,235527,Relative
100003,100003,235528,Relative
100003,100003,235529,Relative
100003,100003,235530,Work
100003,100003,235531,School
100003,100003,235532,Work
100003,100003,235533,Work
100003,100003,235534,School
100003,100003,235535,School
100003,100003,235536,Work
100003,100003,235537,Relative
100003,100003,235538,School
100003,100003,235539,Work
100003,100003,235540,School
100003,100003,235541,Work
100003,100003,235542,Work
100003,100003,235543,School
100003,100003,235544,Relative
100003,100003,235545,School
100003,100003,235546,School
100003,100003,235547,Work
100003,100003,235548,Work
100003,100003,235549,School
100004,100004,235550,Work
100004,100004,235551,Relative
100004,100004,235552,Work
100004,100004,235553,Work
100004,100004,235554,School
