ce_id,u_id,p_id
47021,100702,100702
47022,325522,325522
47023,228442,228442
47024,466890,466890
47025,277635,277635
47026,489042,489042
47027,427088,427088
47028,233451,233451
47029,341694,341694
47030,229436,229436
47031,319406,319406
47032,551506,551506
47033,566945,566945
47034,169456,169456
47035,190808,190808
47036,414840,414840
47037,548510,548510
47038,281233,281233
47039,166522,166522
47040,382116,382116
47041,112290,112290
47042,440559,440559
47043,514774,514774
47044,314855,314855
47045,543105,543105
47046,293215,293215
47047,242391,242391
47048,511251,511251
47049,531858,531858
47050,588550,588550
47051,226633,226633
47052,251987,251987
47053,168353,168353
47054,505352,505352
47055,421826,421826
47056,338018,338018
47057,176003,176003
47058,109686,109686
47059,484126,484126
47060,381462,381462
47061,202800,202800
47062,182359,182359
47063,520979,520979
47064,592756,592756
47065,235822,235822
47066,140222,140222
47067,332223,332223
47068,263384,263384
47069,468694,468694
47070,285349,285349
47071,115314,115314
47072,339514,339514
47073,342329,342329
47074,495510,495510
47075,160359,160359
47076,407066,407066
47077,479746,479746
47078,383497,383497
47079,126605,126605
47080,274904,274904
47081,109222,109222
47082,199426,199426
47083,323247,323247
47084,411116,411116
47085,183797,183797
47086,561223,561223
47087,470759,470759
47088,433750,433750
47089,326287,326287
47090,350498,350498
47091,259108,259108
47092,430925,430925
47093,578983,578983
47094,526490,526490
47095,380211,380211
47096,370034,370034
47097,160165,160165
47098,502888,502888
47099,245967,245967
47100,104575,104575
47101,532308,532308
47102,468793,468793
47103,433980,433980
47104,512393,512393
47105,570974,570974
47106,250268,250268
47107,437358,437358
47108,534220,534220
47109,360473,360473
47110,491940,491940
47111,168325,168325
47112,513328,513328
47113,348304,348304
47114,537985,537985
47115,309937,309937
47116,188529,188529
47117,289656,289656
47118,569772,569772
47119,192657,192657
47120,158244,158244
47121,358578,358578
47122,232183,232183
47123,141241,141241
47124,192120,192120
47125,165431,165431
47126,162077,162077
47127,233775,233775
47128,254479,254479
47129,354165,354165
47130,161928,161928
47131,126269,126269
47132,392017,392017
47133,356583,356583
47134,574977,574977
47135,525389,525389
47136,429764,429764
47137,125997,125997
47138,475060,475060
47139,360461,360461
47140,333194,333194
47141,555092,555092
47142,321272,321272
47143,366698,366698
47144,238780,238780
47145,471371,471371
47146,162401,162401
47147,460441,460441
47148,132279,132279
47149,383079,383079
47150,279462,279462
47151,376073,376073
47152,426307,426307
47153,410872,410872
47154,502908,502908
47155,232434,232434
47156,430555,430555
47157,494565,494565
47158,513405,513405
47159,252708,252708
47160,336595,336595
47161,565674,565674
47162,144286,144286
47163,242826,242826
47164,238436,238436
47165,256430,256430
47166,454135,454135
47167,437099,437099
47168,222700,222700
47169,265689,265689
47170,576887,576887
47171,110718,110718
47172,539295,539295
47173,544558,544558
47174,582849,582849
47175,153119,153119
47176,115653,115653
47177,184760,184760
47178,574676,574676
47179,177186,177186
47180,453784,453784
47181,189352,189352
47182,535243,535243
47183,438547,438547
47184,238436,238436
47185,554941,554941
47186,136066,136066
47187,592543,592543
47188,598210,598210
47189,594461,594461
47190,388588,388588
47191,139094,139094
47192,234438,234438
47193,552037,552037
47194,203496,203496
47195,417427,417427
47196,244725,244725
47197,230683,230683
47198,510180,510180
47199,191783,191783
47200,286958,286958
47201,178458,178458
47202,445894,445894
47203,399094,399094
47204,281460,281460
47205,240017,240017
47206,234939,234939
47207,342809,342809
47208,261906,261906
47209,585601,585601
47210,377403,377403
47211,202035,202035
47212,565085,565085
47213,171849,171849
47214,513792,513792
47215,431538,431538
47216,125662,125662
47217,417770,417770
47218,419569,419569
47219,219909,219909
47220,518023,518023
47221,521986,521986
47222,288601,288601
47223,143160,143160
47224,418366,418366
47225,165261,165261
47226,541795,541795
47227,331479,331479
47228,541282,541282
47229,517863,517863
47230,365356,365356
47231,121617,121617
47232,448583,448583
47233,435756,435756
47234,369064,369064
47235,144759,144759
47236,382311,382311
47237,251115,251115
47238,102869,102869
47239,276896,276896
47240,212811,212811
47241,367289,367289
47242,454380,454380
47243,576653,576653
47244,467385,467385
47245,159525,159525
47246,170486,170486
47247,542741,542741
47248,444658,444658
47249,448177,448177
47250,514246,514246
47251,105811,105811
47252,536900,536900
47253,113878,113878
47254,585608,585608
47255,594501,594501
47256,537261,537261
47257,559047,559047
47258,372487,372487
47259,200021,200021
47260,173806,173806
47261,544298,544298
47262,305635,305635
47263,355395,355395
47264,187922,187922
47265,378082,378082
47266,486487,486487
47267,409909,409909
47268,306341,306341
47269,278753,278753
47270,475753,475753
47271,196657,196657
47272,236779,236779
47273,591222,591222
47274,142347,142347
47275,582519,582519
47276,403372,403372
47277,534171,534171
47278,136020,136020
47279,376355,376355
47280,517491,517491
47281,354497,354497
47282,360985,360985
47283,237705,237705
47284,571556,571556
47285,361176,361176
47286,150568,150568
47287,304830,304830
47288,268489,268489
47289,273274,273274
47290,465454,465454
47291,135734,135734
47292,269360,269360
47293,592953,592953
47294,128148,128148
47295,184233,184233
47296,314924,314924
47297,391927,391927
47298,592591,592591
47299,192790,192790
47300,300241,300241
47301,255663,255663
47302,384263,384263
47303,182424,182424
47304,476271,476271
47305,256435,256435
47306,323920,323920
47307,362797,362797
47308,414311,414311
47309,141831,141831
47310,546157,546157
47311,211810,211810
47312,151286,151286
47313,286543,286543
47314,113515,113515
47315,377287,377287
47316,136101,136101
47317,307964,307964
47318,193027,193027
47319,339508,339508
47320,156316,156316
47321,466453,466453
47322,481358,481358
47323,231908,231908
47324,163330,163330
47325,368620,368620
47326,165323,165323
47327,454685,454685
47328,551525,551525
47329,552034,552034
47330,429088,429088
47331,549272,549272
47332,136812,136812
47333,268532,268532
47334,238696,238696
47335,144080,144080
47336,194104,194104
47337,352120,352120
47338,246190,246190
47339,162924,162924
47340,179931,179931
47341,506421,506421
47342,569026,569026
47343,555894,555894
47344,591003,591003
47345,565239,565239
47346,533375,533375
47347,406773,406773
47348,388234,388234
47349,387668,387668
47350,527458,527458
47351,299808,299808
47352,580443,580443
47353,571243,571243
47354,528640,528640
47355,293557,293557
47356,423551,423551
47357,212811,212811
47358,592825,592825
47359,124641,124641
47360,451998,451998
47361,356640,356640
47362,469407,469407
47363,177973,177973
47364,347807,347807
47365,530221,530221
47366,294995,294995
47367,525630,525630
47368,370131,370131
47369,286090,286090
47370,452068,452068
47371,474653,474653
47372,281474,281474
47373,178755,178755
47374,251277,251277
47375,225260,225260
47376,208812,208812
47377,321133,321133
47378,141783,141783
47379,472309,472309
47380,167018,167018
47381,493803,493803
47382,409315,409315
47383,264878,264878
47384,418257,418257
47385,428711,428711
47386,509657,509657
47387,378129,378129
47388,193553,193553
47389,550289,550289
47390,420706,420706
47391,465971,465971
47392,195353,195353
47393,490318,490318
47394,425648,425648
47395,520184,520184
47396,443731,443731
47397,105811,105811
47398,442671,442671
47399,439610,439610
47400,406734,406734
47401,321721,321721
47402,356660,356660
47403,335434,335434
47404,392948,392948
47405,556336,556336
47406,314930,314930
47407,160022,160022
47408,389835,389835
47409,324487,324487
47410,429667,429667
47411,180523,180523
47412,328714,328714
47413,259851,259851
47414,291466,291466
47415,587200,587200
47416,558303,558303
47417,490254,490254
47418,561397,561397
47419,469512,469512
47420,349684,349684
47421,227820,227820
47422,551671,551671
47423,580695,580695
47424,318281,318281
47425,339988,339988
47426,301982,301982
47427,472552,472552
47428,435834,435834
47429,553764,553764
47430,271617,271617
47431,268145,268145
47432,303264,303264
47433,424345,424345
47434,274587,274587
47435,481005,481005
47436,490663,490663
47437,243211,243211
47438,591797,591797
47439,324780,324780
47440,456213,456213
47441,547397,547397
47442,127001,127001
47443,433756,433756
47444,203479,203479
47445,401531,401531
47446,233761,233761
47447,130414,130414
47448,101443,101443
47449,275888,275888
47450,319877,319877
47451,108111,108111
47452,596044,596044
47453,321899,321899
47454,377785,377785
47455,526180,526180
47456,338883,338883
47457,264918,264918
47458,380318,380318
47459,594168,594168
47460,102562,102562
47461,446278,446278
47462,100716,100716
47463,508615,508615
47464,216876,216876
47465,391635,391635
47466,562810,562810
47467,405471,405471
47468,198504,198504
47469,252949,252949
47470,144308,144308
47471,218096,218096
47472,544815,544815
47473,557462,557462
47474,338452,338452
47475,222843,222843
47476,541228,541228
47477,266641,266641
47478,580566,580566
47479,193071,193071
47480,365115,365115
47481,341202,341202
47482,279031,279031
47483,268509,268509
47484,276305,276305
47485,555402,555402
47486,243833,243833
47487,236286,236286
47488,349497,349497
47489,523027,523027
47490,297503,297503
47491,196887,196887
47492,415699,415699
47493,249092,249092
47494,516743,516743
47495,141594,141594
47496,531150,531150
47497,324019,324019
47498,499467,499467
47499,581112,581112
47500,463873,463873
47501,191870,191870
47502,382402,382402
47503,317435,317435
47504,201276,201276
47505,275529,275529
47506,156217,156217
47507,170016,170016
47508,344827,344827
47509,200854,200854
47510,372417,372417
47511,340204,340204
47512,571922,571922
47513,432083,432083
47514,144715,144715
47515,155394,155394
47516,206953,206953
47517,527699,527699
47518,322169,322169
47519,513042,513042
47520,290804,290804
47521,462873,462873
47522,147612,147612
47523,212377,212377
47524,415221,415221
47525,125630,125630
47526,431986,431986
47527,531503,531503
47528,572159,572159
47529,507149,507149
47530,489162,489162
47531,269235,269235
47532,260547,260547
47533,456522,456522
47534,453493,453493
47535,167315,167315
47536,118569,118569
47537,238232,238232
47538,411117,411117
47539,140094,140094
47540,388620,388620
47541,338360,338360
47542,337574,337574
47543,581343,581343
47544,137469,137469
47545,331817,331817
47546,299040,299040
47547,144691,144691
47548,227035,227035
47549,285615,285615
47550,339555,339555
47551,505348,505348
47552,287483,287483
47553,413214,413214
47554,333005,333005
47555,515273,515273
47556,262255,262255
47557,264784,264784
47558,567157,567157
47559,501561,501561
47560,350257,350257
47561,500260,500260
47562,152896,152896
47563,479844,479844
47564,393782,393782
47565,557524,557524
47566,187970,187970
47567,527808,527808
47568,593909,593909
47569,344286,344286
47570,351704,351704
47571,386301,386301
47572,214212,214212
47573,107311,107311
47574,215534,215534
47575,453766,453766
47576,163173,163173
47577,375131,375131
47578,338343,338343
47579,139352,139352
47580,480703,480703
47581,289300,289300
47582,427995,427995
47583,102317,102317
47584,332546,332546
47585,261185,261185
47586,545987,545987
47587,121290,121290
47588,553874,553874
47589,312766,312766
47590,322884,322884
47591,415250,415250
47592,528688,528688
47593,494603,494603
47594,493748,493748
47595,129101,129101
47596,398812,398812
47597,198280,198280
47598,157335,157335
47599,451803,451803
47600,202476,202476
47601,452416,452416
47602,329594,329594
47603,171157,171157
47604,287621,287621
47605,239281,239281
47606,375754,375754
47607,266097,266097
47608,467801,467801
47609,539449,539449
47610,544366,544366
47611,169820,169820
47612,303314,303314
47613,256010,256010
47614,109433,109433
47615,111549,111549
47616,429786,429786
47617,523287,523287
47618,348503,348503
47619,556686,556686
47620,219979,219979
47621,257654,257654
47622,517940,517940
47623,549717,549717
47624,562564,562564
47625,491628,491628
47626,331281,331281
47627,388182,388182
47628,231636,231636
47629,200554,200554
47630,382410,382410
47631,450318,450318
47632,339141,339141
47633,392811,392811
47634,363606,363606
47635,399294,399294
47636,508831,508831
47637,536527,536527
47638,240674,240674
47639,181944,181944
47640,191840,191840
47641,350710,350710
47642,472910,472910
47643,539085,539085
47644,300756,300756
47645,242284,242284
47646,236784,236784
47647,457126,457126
47648,354300,354300
47649,455031,455031
47650,431386,431386
47651,515035,515035
47652,452980,452980
47653,146731,146731
47654,127413,127413
47655,504548,504548
47656,540832,540832
47657,464676,464676
47658,466903,466903
47659,297783,297783
47660,195735,195735
47661,520641,520641
47662,324146,324146
47663,227913,227913
47664,383618,383618
47665,451719,451719
47666,567685,567685
47667,489327,489327
47668,554406,554406
47669,294218,294218
47670,259970,259970
47671,597505,597505
47672,467454,467454
47673,581784,581784
47674,544519,544519
47675,500958,500958
47676,469295,469295
47677,353922,353922
47678,579411,579411
47679,168112,168112
47680,598504,598504
47681,342412,342412
47682,127789,127789
47683,498117,498117
47684,144772,144772
47685,372783,372783
47686,171905,171905
47687,250173,250173
47688,464260,464260
47689,272444,272444
47690,235725,235725
47691,157540,157540
47692,506000,506000
47693,143112,143112
47694,307834,307834
47695,150063,150063
47696,334592,334592
47697,291428,291428
47698,168130,168130
47699,147295,147295
47700,275547,275547
47701,333759,333759
47702,180480,180480
47703,160405,160405
47704,356158,356158
47705,182323,182323
47706,293599,293599
47707,111556,111556
47708,370582,370582
47709,423577,423577
47710,202033,202033
47711,169507,169507
47712,577384,577384
47713,169001,169001
47714,535699,535699
47715,510640,510640
47716,285167,285167
